,0,1,2,3,4
6377,2,27,14,12,[3]
6378,4,28,14,10,[5]
6379,6,31,14,8,[3]
6380,8,32,14,6,[1]
6381,10,31,14,4,[1]
6382,12,30,14,2,[4]
6383,14,32,14,0,[3]
6384,2,33,14,12,[5]
6385,4,36,14,10,[2]
6386,6,36,14,8,[0]
6387,8,34,14,6,[5]
6388,10,37,14,4,[2]
6389,12,37,14,2,[3]
6390,14,38,14,0,[4]
6391,2,40,14,12,[1]
6392,4,39,14,10,[2]
6393,6,39,14,8,[1]
6394,8,38,14,6,[0]
6395,10,36,14,4,[5]
6396,12,39,14,2,[2]
6397,14,39,14,0,[4]
6398,2,41,14,12,[4]
6399,4,43,14,10,[4]
6400,6,45,14,8,[3]
6401,8,46,14,6,[2]
6402,10,46,14,4,[5]
6403,12,48,14,2,[1]
6404,14,47,14,0,[3]
6405,1,0,14,13,[1]
6406,3,0,14,11,[3]
6407,4,1,14,10,[1]
6408,6,0,14,8,[3]
6409,8,1,14,6,[3]
6410,10,2,14,4,[0]
6411,12,0,14,2,[1]
6412,2,0,14,12,[5]
6413,3,3,14,11,[1]
6414,5,2,14,9,[2]
6415,7,2,14,7,[1]
6416,9,1,14,5,[3]
6417,11,2,14,3,[0]
6418,13,0,14,1,[5]
6419,2,3,14,12,[4]
6420,4,5,14,10,[3]
6421,6,6,14,8,[2]
6422,8,6,14,6,[0]
6423,10,4,14,4,[5]
6424,12,7,14,2,[0]
6425,14,5,14,0,[5]
6426,2,8,14,12,[3]
6427,4,9,14,10,[0]
6428,6,7,14,8,[5]
6429,8,10,14,6,[1]
6430,10,9,14,4,[2]
6431,12,9,14,2,[4]
6432,14,11,14,0,[4]
6433,2,13,14,12,[4]
6434,4,15,14,10,[1]
6435,6,14,14,8,[5]
6436,8,17,14,6,[2]
6437,10,17,14,4,[4]
6438,12,19,14,2,[2]
6439,14,19,14,0,[4]
6440,2,21,14,12,[0]
6441,4,19,14,10,[0]
6442,6,17,14,8,[3]
6443,8,18,14,6,[1]
6444,10,17,14,4,[3]
6445,12,18,14,2,[1]
6446,14,17,14,0,[3]
6447,2,18,14,12,[5]
6448,4,21,14,10,[3]
6449,6,22,14,8,[3]
6450,8,23,14,6,[1]
6451,10,22,14,4,[2]
6452,12,22,14,2,[2]
6453,14,22,14,0,[3]
6454,2,23,14,12,[5]
6455,4,26,14,10,[1]
6456,6,25,14,8,[1]
6457,8,24,14,6,[1]
6458,10,23,14,4,[3]
6459,12,24,14,2,[5]
6460,14,27,14,0,[1]
6461,2,26,14,12,[5]
6462,4,29,14,10,[5]
6463,6,32,14,8,[2]
6464,8,32,14,6,[2]
6465,10,32,14,4,[1]
6466,12,31,14,2,[2]
6467,14,31,14,0,[2]
6468,2,31,14,12,[5]
6469,4,34,14,10,[0]
6470,6,32,14,8,[3]
6471,8,33,14,6,[0]
6472,10,31,14,4,[0]
6473,12,29,14,2,[0]
6474,14,27,14,0,[5]
6475,2,30,14,12,[0]
6476,4,28,14,10,[1]
6477,6,27,14,8,[2]
6478,8,27,14,6,[5]
6479,10,30,14,4,[3]
6480,12,31,14,2,[0]
6481,14,29,14,0,[3]
6482,2,30,14,12,[5]
6483,4,33,14,10,[2]
6484,6,33,14,8,[5]
6485,8,36,14,6,[0]
6486,10,34,14,4,[5]
6487,12,37,14,2,[5]
6488,14,40,14,0,[0]
6489,2,38,14,12,[5]
6490,4,41,14,10,[1]
6491,6,40,14,8,[4]
6492,8,42,14,6,[0]
6493,10,40,14,4,[4]
6494,12,42,14,2,[1]
6495,14,41,14,0,[0]
6496,2,39,14,12,[0]
6497,4,37,14,10,[2]
6498,6,37,14,8,[3]
6499,8,38,14,6,[3]
6500,10,39,14,4,[2]
6501,12,39,14,2,[2]
6502,14,39,14,0,[1]
6503,2,38,14,12,[1]
6504,4,37,14,10,[3]
6505,6,38,14,8,[2]
6506,8,38,14,6,[2]
6507,10,38,14,4,[3]
6508,12,39,14,2,[3]
6509,14,40,14,0,[0]
6510,1,0,14,13,[2]
6511,3,0,14,11,[5]
6512,5,3,14,9,[2]
6513,7,3,14,7,[4]
6514,9,5,14,5,[4]
6515,11,7,14,3,[4]
6516,13,9,14,1,[1]
6517,2,8,14,12,[4]
6518,4,10,14,10,[1]
6519,6,9,14,8,[5]
6520,8,12,14,6,[1]
6521,10,11,14,4,[2]
6522,12,11,14,2,[5]
6523,14,14,14,0,[1]
6524,2,13,14,12,[1]
6525,4,12,14,10,[0]
6526,6,10,14,8,[4]
6527,8,12,14,6,[0]
6528,10,10,14,4,[5]
6529,12,13,14,2,[4]
6530,14,15,14,0,[3]
6531,2,16,14,12,[1]
6532,4,15,14,10,[1]
6533,6,14,14,8,[4]
6534,8,16,14,6,[0]
6535,10,14,14,4,[3]
6536,12,15,14,2,[3]
6537,14,16,14,0,[3]
6538,2,17,14,12,[0]
6539,4,15,14,10,[4]
6540,6,17,14,8,[2]
6541,8,17,14,6,[1]
6542,10,16,14,4,[1]
6543,12,15,14,2,[3]
6544,14,16,14,0,[0]
6545,2,14,14,12,[0]
6546,4,12,14,10,[2]
6547,6,12,14,8,[3]
6548,8,13,14,6,[2]
6549,10,13,14,4,[3]
6550,12,14,14,2,[5]
6551,14,17,14,0,[5]
6552,2,20,14,12,[5]
6553,4,23,14,10,[1]
6554,6,22,14,8,[2]
6555,8,22,14,6,[1]
6556,10,21,14,4,[0]
6557,12,19,14,2,[5]
6558,14,22,14,0,[2]
6559,2,22,14,12,[0]
6560,4,20,14,10,[4]
6561,6,22,14,8,[4]
6562,8,24,14,6,[3]
6563,10,25,14,4,[1]
6564,12,24,14,2,[1]
6565,14,23,14,0,[0]
6566,2,21,14,12,[2]
6567,4,21,14,10,[2]
6568,6,21,14,8,[5]
6569,8,24,14,6,[5]
6570,10,27,14,4,[2]
6571,12,27,14,2,[0]
6572,14,25,14,0,[1]
6573,2,24,14,12,[2]
6574,4,24,14,10,[0]
6575,6,22,14,8,[0]
6576,8,20,14,6,[1]
6577,10,19,14,4,[0]
6578,12,17,14,2,[0]
6579,14,15,14,0,[3]
6580,2,16,14,12,[3]
6581,4,17,14,10,[3]
6582,6,18,14,8,[3]
6583,8,19,14,6,[1]
6584,10,18,14,4,[2]
6585,12,18,14,2,[3]
6586,14,19,14,0,[3]
6587,2,20,14,12,[3]
6588,4,21,14,10,[3]
6589,6,22,14,8,[0]
6590,8,20,14,6,[1]
6591,10,19,14,4,[2]
6592,12,19,14,2,[5]
6593,14,22,14,0,[0]
6594,2,20,14,12,[5]
6595,4,23,14,10,[0]
6596,6,21,14,8,[1]
6597,8,20,14,6,[5]
6598,10,23,14,4,[5]
6599,12,26,14,2,[0]
6600,14,24,14,0,[5]
6601,2,27,14,12,[3]
6602,4,28,14,10,[0]
6603,6,26,14,8,[5]
6604,8,29,14,6,[4]
6605,10,31,14,4,[4]
6606,12,33,14,2,[0]
6607,14,31,14,0,[3]
6608,2,32,14,12,[5]
6609,4,35,14,10,[0]
6610,6,33,14,8,[0]
6611,8,31,14,6,[2]
6612,10,31,14,4,[4]
6613,12,33,14,2,[0]
6614,14,31,14,0,[2]
6615,1,0,14,13,[3]
6616,3,1,14,11,[3]
6617,5,2,14,9,[4]
6618,7,4,14,7,[2]
6619,9,4,14,5,[1]
6620,11,3,14,3,[2]
6621,13,3,14,1,[5]
6622,2,6,14,12,[4]
6623,4,8,14,10,[0]
6624,6,6,14,8,[0]
6625,8,4,14,6,[5]
6626,10,7,14,4,[5]
6627,12,10,14,2,[5]
6628,14,13,14,0,[1]
6629,2,12,14,12,[2]
6630,4,12,14,10,[2]
6631,6,12,14,8,[2]
6632,8,12,14,6,[5]
6633,10,15,14,4,[2]
6634,12,15,14,2,[2]
6635,14,15,14,0,[2]
6636,2,15,14,12,[0]
6637,4,13,14,10,[3]
6638,6,14,14,8,[4]
6639,8,16,14,6,[3]
6640,10,17,14,4,[5]
6641,12,20,14,2,[5]
6642,14,23,14,0,[0]
6643,2,21,14,12,[4]
6644,4,23,14,10,[4]
6645,6,25,14,8,[1]
6646,8,24,14,6,[4]
6647,10,26,14,4,[0]
6648,12,24,14,2,[1]
6649,14,23,14,0,[4]
6650,2,25,14,12,[2]
6651,4,25,14,10,[2]
6652,6,25,14,8,[1]
6653,8,24,14,6,[5]
6654,10,27,14,4,[4]
6655,12,29,14,2,[0]
6656,14,27,14,0,[0]
6657,2,25,14,12,[2]
6658,4,25,14,10,[3]
6659,6,26,14,8,[3]
6660,8,27,14,6,[3]
6661,10,28,14,4,[4]
6662,12,30,14,2,[1]
6663,14,29,14,0,[3]
6664,2,30,14,12,[3]
6665,4,31,14,10,[3]
6666,6,32,14,8,[0]
6667,8,30,14,6,[3]
6668,10,31,14,4,[3]
6669,12,32,14,2,[4]
6670,14,34,14,0,[5]
6671,2,37,14,12,[3]
6672,4,38,14,10,[2]
6673,6,38,14,8,[4]
6674,8,40,14,6,[3]
6675,10,41,14,4,[4]
6676,12,43,14,2,[4]
6677,14,45,14,0,[3]
6678,2,46,14,12,[2]
6679,4,46,14,10,[5]
6680,6,48,14,8,[5]
6681,8,48,14,6,[1]
6682,10,47,14,4,[0]
6683,12,45,14,2,[4]
6684,14,47,14,0,[5]
6685,2,48,14,12,[0]
6686,4,46,14,10,[0]
6687,6,44,14,8,[4]
6688,8,46,14,6,[1]
6689,10,45,14,4,[5]
6690,12,48,14,2,[3]
6691,14,48,14,0,[0]
6692,2,46,14,12,[2]
6693,4,46,14,10,[1]
6694,6,45,14,8,[3]
6695,8,46,14,6,[1]
6696,10,45,14,4,[1]
6697,12,44,14,2,[5]
6698,14,47,14,0,[1]
6699,2,46,14,12,[4]
6700,4,48,14,10,[3]
6701,6,48,14,8,[4]
6702,8,48,14,6,[0]
6703,10,46,14,4,[4]
6704,12,48,14,2,[5]
6705,14,48,14,0,[3]
6706,2,48,14,12,[2]
6707,4,48,14,10,[1]
6708,6,47,14,8,[2]
6709,8,47,14,6,[2]
6710,10,47,14,4,[1]
6711,12,46,14,2,[2]
6712,14,46,14,0,[2]
6713,2,46,14,12,[1]
6714,4,45,14,10,[2]
6715,6,45,14,8,[2]
6716,8,45,14,6,[1]
6717,10,44,14,4,[1]
6718,12,43,14,2,[2]
6719,14,43,14,0,[2]
6720,1,0,14,13,[1]
6721,3,0,14,11,[2]
6722,4,0,14,10,[0]
6723,5,0,14,9,[1]
6724,6,0,14,8,[2]
6725,7,0,14,7,[5]
6726,9,3,14,5,[1]
6727,2,2,14,12,[3]
6728,4,3,14,10,[5]
6729,6,6,14,8,[0]
6730,8,4,14,6,[3]
6731,10,5,14,4,[5]
6732,12,8,14,2,[1]
6733,14,7,14,0,[2]
6734,2,7,14,12,[3]
6735,4,8,14,10,[0]
6736,6,6,14,8,[4]
6737,8,8,14,6,[2]
6738,10,8,14,4,[1]
6739,12,7,14,2,[4]
6740,14,9,14,0,[0]
6741,2,7,14,12,[1]
6742,4,6,14,10,[0]
6743,6,4,14,8,[4]
6744,8,6,14,6,[1]
6745,10,5,14,4,[2]
6746,12,5,14,2,[4]
6747,14,7,14,0,[1]
6748,2,6,14,12,[0]
6749,4,4,14,10,[4]
6750,6,6,14,8,[4]
6751,8,8,14,6,[0]
6752,10,6,14,4,[4]
6753,12,8,14,2,[2]
6754,14,8,14,0,[2]
6755,2,8,14,12,[2]
6756,4,8,14,10,[4]
6757,6,10,14,8,[4]
6758,8,12,14,6,[2]
6759,10,12,14,4,[4]
6760,12,14,14,2,[0]
6761,14,12,14,0,[5]
6762,2,15,14,12,[3]
6763,4,16,14,10,[4]
6764,6,18,14,8,[4]
6765,8,20,14,6,[3]
6766,10,21,14,4,[2]
6767,12,21,14,2,[5]
6768,14,24,14,0,[0]
6769,2,22,14,12,[3]
6770,4,23,14,10,[3]
6771,6,24,14,8,[4]
6772,8,26,14,6,[5]
6773,10,29,14,4,[5]
6774,12,32,14,2,[1]
6775,14,31,14,0,[1]
6776,2,30,14,12,[5]
6777,4,33,14,10,[4]
6778,6,35,14,8,[4]
6779,8,37,14,6,[3]
6780,10,38,14,4,[0]
6781,12,36,14,2,[0]
6782,14,34,14,0,[1]
6783,2,33,14,12,[5]
6784,4,36,14,10,[5]
6785,6,39,14,8,[2]
6786,8,39,14,6,[3]
6787,10,40,14,4,[2]
6788,12,40,14,2,[4]
6789,14,42,14,0,[3]
6790,2,43,14,12,[0]
6791,4,41,14,10,[3]
6792,6,42,14,8,[5]
6793,8,45,14,6,[5]
6794,10,48,14,4,[4]
6795,12,48,14,2,[3]
6796,14,48,14,0,[1]
6797,2,47,14,12,[0]
6798,4,45,14,10,[2]
6799,6,45,14,8,[5]
6800,8,48,14,6,[1]
6801,10,47,14,4,[0]
6802,12,45,14,2,[4]
6803,14,47,14,0,[5]
6804,2,48,14,12,[1]
6805,4,47,14,10,[1]
6806,6,46,14,8,[0]
6807,8,44,14,6,[1]
6808,10,43,14,4,[1]
6809,12,42,14,2,[0]
6810,14,40,14,0,[2]
6811,2,40,14,12,[4]
6812,4,42,14,10,[5]
6813,6,45,14,8,[0]
6814,8,43,14,6,[0]
6815,10,41,14,4,[5]
6816,12,44,14,2,[3]
6817,14,45,14,0,[3]
6818,2,46,14,12,[5]
6819,4,48,14,10,[2]
6820,6,48,14,8,[0]
6821,8,46,14,6,[0]
6822,10,44,14,4,[1]
6823,12,43,14,2,[4]
6824,14,45,14,0,[1]
6825,1,0,14,13,[2]
6826,3,0,14,11,[5]
6827,5,3,14,9,[0]
6828,7,1,14,7,[1]
6829,9,0,14,5,[2]
6830,11,0,14,3,[2]
6831,13,0,14,1,[4]
6832,2,2,14,12,[4]
6833,4,4,14,10,[0]
6834,6,2,14,8,[4]
6835,8,4,14,6,[1]
6836,10,3,14,4,[5]
6837,12,6,14,2,[4]
6838,14,8,14,0,[2]
6839,2,8,14,12,[5]
6840,4,11,14,10,[1]
6841,6,10,14,8,[4]
6842,8,12,14,6,[0]
6843,10,10,14,4,[2]
6844,12,10,14,2,[5]
6845,14,13,14,0,[2]
6846,2,13,14,12,[2]
6847,4,13,14,10,[5]
6848,6,16,14,8,[0]
6849,8,14,14,6,[5]
6850,10,17,14,4,[0]
6851,12,15,14,2,[2]
6852,14,15,14,0,[3]
6853,2,16,14,12,[2]
6854,4,16,14,10,[3]
6855,6,17,14,8,[5]
6856,8,20,14,6,[0]
6857,10,18,14,4,[3]
6858,12,19,14,2,[1]
6859,14,18,14,0,[5]
6860,2,21,14,12,[4]
6861,4,23,14,10,[2]
6862,6,23,14,8,[1]
6863,8,22,14,6,[0]
6864,10,20,14,4,[0]
6865,12,18,14,2,[3]
6866,14,19,14,0,[5]
6867,2,22,14,12,[0]
6868,4,20,14,10,[5]
6869,6,23,14,8,[0]
6870,8,21,14,6,[4]
6871,10,23,14,4,[0]
6872,12,21,14,2,[0]
6873,14,19,14,0,[3]
6874,2,20,14,12,[1]
6875,4,19,14,10,[0]
6876,6,17,14,8,[3]
6877,8,18,14,6,[1]
6878,10,17,14,4,[2]
6879,12,17,14,2,[2]
6880,14,17,14,0,[4]
6881,2,19,14,12,[1]
6882,4,18,14,10,[0]
6883,6,16,14,8,[0]
6884,8,14,14,6,[0]
6885,10,12,14,4,[4]
6886,12,14,14,2,[1]
6887,14,13,14,0,[5]
6888,2,16,14,12,[2]
6889,4,16,14,10,[1]
6890,6,15,14,8,[4]
6891,8,17,14,6,[0]
6892,10,15,14,4,[3]
6893,12,16,14,2,[0]
6894,14,14,14,0,[5]
6895,2,17,14,12,[5]
6896,4,20,14,10,[5]
6897,6,23,14,8,[3]
6898,8,24,14,6,[4]
6899,10,26,14,4,[1]
6900,12,25,14,2,[0]
6901,14,23,14,0,[3]
6902,2,24,14,12,[3]
6903,4,25,14,10,[2]
6904,6,25,14,8,[2]
6905,8,25,14,6,[5]
6906,10,28,14,4,[3]
6907,12,29,14,2,[3]
6908,14,30,14,0,[0]
6909,2,28,14,12,[0]
6910,4,26,14,10,[3]
6911,6,27,14,8,[2]
6912,8,27,14,6,[4]
6913,10,29,14,4,[1]
6914,12,28,14,2,[4]
6915,14,30,14,0,[1]
6916,2,29,14,12,[1]
6917,4,28,14,10,[2]
6918,6,28,14,8,[1]
6919,8,27,14,6,[3]
6920,10,28,14,4,[5]
6921,12,31,14,2,[2]
6922,14,31,14,0,[2]
6923,2,31,14,12,[3]
6924,4,32,14,10,[0]
6925,6,30,14,8,[5]
6926,8,33,14,6,[1]
6927,10,32,14,4,[4]
6928,12,34,14,2,[3]
6929,14,35,14,0,[0]
6930,1,0,14,13,[3]
6931,3,1,14,11,[1]
6932,5,0,14,9,[0]
6933,6,0,14,8,[1]
6934,7,0,14,7,[2]
6935,8,0,14,6,[0]
6936,9,0,14,5,[2]
6937,1,0,14,13,[0]
6938,2,0,14,12,[4]
6939,3,2,14,11,[3]
6940,5,3,14,9,[3]
6941,7,4,14,7,[3]
6942,9,5,14,5,[1]
6943,11,4,14,3,[1]
6944,2,3,14,12,[4]
6945,4,5,14,10,[2]
6946,6,5,14,8,[4]
6947,8,7,14,6,[2]
6948,10,7,14,4,[5]
6949,12,10,14,2,[5]
6950,14,13,14,0,[4]
6951,2,15,14,12,[5]
6952,4,18,14,10,[4]
6953,6,20,14,8,[2]
6954,8,20,14,6,[0]
6955,10,18,14,4,[0]
6956,12,16,14,2,[0]
6957,14,14,14,0,[5]
6958,2,17,14,12,[1]
6959,4,16,14,10,[4]
6960,6,18,14,8,[4]
6961,8,20,14,6,[5]
6962,10,23,14,4,[5]
6963,12,26,14,2,[1]
6964,14,25,14,0,[5]
6965,2,28,14,12,[3]
6966,4,29,14,10,[4]
6967,6,31,14,8,[1]
6968,8,30,14,6,[1]
6969,10,29,14,4,[0]
6970,12,27,14,2,[5]
6971,14,30,14,0,[2]
6972,2,30,14,12,[4]
6973,4,32,14,10,[3]
6974,6,33,14,8,[0]
6975,8,31,14,6,[2]
6976,10,31,14,4,[0]
6977,12,29,14,2,[2]
6978,14,29,14,0,[5]
6979,2,32,14,12,[1]
6980,4,31,14,10,[1]
6981,6,30,14,8,[0]
6982,8,28,14,6,[2]
6983,10,28,14,4,[0]
6984,12,26,14,2,[1]
6985,14,25,14,0,[3]
6986,2,26,14,12,[2]
6987,4,26,14,10,[4]
6988,6,28,14,8,[0]
6989,8,26,14,6,[5]
6990,10,29,14,4,[3]
6991,12,30,14,2,[0]
6992,14,28,14,0,[0]
6993,2,26,14,12,[5]
6994,4,29,14,10,[5]
6995,6,32,14,8,[5]
6996,8,35,14,6,[1]
6997,10,34,14,4,[2]
6998,12,34,14,2,[5]
6999,14,37,14,0,[4]
7000,2,39,14,12,[2]
7001,4,39,14,10,[2]
7002,6,39,14,8,[1]
7003,8,38,14,6,[2]
7004,10,38,14,4,[0]
7005,12,36,14,2,[2]
7006,14,36,14,0,[0]
7007,2,34,14,12,[5]
7008,4,37,14,10,[5]
7009,6,40,14,8,[4]
7010,8,42,14,6,[5]
7011,10,45,14,4,[5]
7012,12,48,14,2,[0]
7013,14,46,14,0,[0]
7014,2,44,14,12,[3]
7015,4,45,14,10,[5]
7016,6,48,14,8,[5]
7017,8,48,14,6,[2]
7018,10,48,14,4,[1]
7019,12,47,14,2,[1]
7020,14,46,14,0,[1]
7021,2,45,14,12,[4]
7022,4,47,14,10,[4]
7023,6,48,14,8,[3]
7024,8,48,14,6,[3]
7025,10,48,14,4,[1]
7026,12,47,14,2,[3]
7027,14,48,14,0,[0]
7028,2,46,14,12,[4]
7029,4,48,14,10,[3]
7030,6,48,14,8,[2]
7031,8,48,14,6,[4]
7032,10,48,14,4,[4]
7033,12,48,14,2,[1]
7034,14,47,14,0,[4]
7035,1,0,14,13,[2]
7036,3,0,14,11,[1]
7037,5,0,14,9,[1]
7038,6,0,14,8,[2]
7039,7,0,14,7,[2]
7040,9,0,14,5,[4]
7041,11,2,14,3,[5]
7042,2,5,14,12,[2]
7043,4,5,14,10,[3]
7044,6,6,14,8,[3]
7045,8,7,14,6,[1]
7046,10,6,14,4,[2]
7047,12,6,14,2,[1]
7048,14,5,14,0,[4]
7049,2,7,14,12,[5]
7050,4,10,14,10,[3]
7051,6,11,14,8,[1]
7052,8,10,14,6,[3]
7053,10,11,14,4,[1]
7054,12,10,14,2,[1]
7055,14,9,14,0,[4]
7056,2,11,14,12,[0]
7057,4,9,14,10,[2]
7058,6,9,14,8,[5]
7059,8,12,14,6,[5]
7060,10,15,14,4,[1]
7061,12,14,14,2,[2]
7062,14,14,14,0,[2]
7063,2,14,14,12,[4]
7064,4,16,14,10,[1]
7065,6,15,14,8,[1]
7066,8,14,14,6,[0]
7067,10,12,14,4,[0]
7068,12,10,14,2,[0]
7069,14,8,14,0,[2]
7070,2,8,14,12,[1]
7071,4,7,14,10,[1]
7072,6,6,14,8,[5]
7073,8,9,14,6,[1]
7074,10,8,14,4,[0]
7075,12,6,14,2,[3]
7076,14,7,14,0,[0]
7077,2,5,14,12,[0]
7078,4,3,14,10,[1]
7079,6,2,14,8,[2]
7080,8,2,14,6,[2]
7081,10,2,14,4,[2]
7082,12,2,14,2,[2]
7083,14,2,14,0,[4]
7084,2,4,14,12,[2]
7085,4,4,14,10,[5]
7086,6,7,14,8,[1]
7087,8,6,14,6,[1]
7088,10,5,14,4,[2]
7089,12,5,14,2,[3]
7090,14,6,14,0,[4]
7091,2,8,14,12,[5]
7092,4,11,14,10,[4]
7093,6,13,14,8,[0]
7094,8,11,14,6,[3]
7095,10,12,14,4,[3]
7096,12,13,14,2,[0]
7097,14,11,14,0,[0]
7098,2,9,14,12,[5]
7099,4,12,14,10,[0]
7100,6,10,14,8,[1]
7101,8,9,14,6,[4]
7102,10,11,14,4,[0]
7103,12,9,14,2,[1]
7104,14,8,14,0,[4]
7105,2,10,14,12,[0]
7106,4,8,14,10,[5]
7107,6,11,14,8,[2]
7108,8,11,14,6,[0]
7109,10,9,14,4,[5]
7110,12,12,14,2,[5]
7111,14,15,14,0,[2]
7112,2,15,14,12,[4]
7113,4,17,14,10,[0]
7114,6,15,14,8,[0]
7115,8,13,14,6,[5]
7116,10,16,14,4,[4]
7117,12,18,14,2,[3]
7118,14,19,14,0,[4]
7119,2,21,14,12,[0]
7120,4,19,14,10,[2]
7121,6,19,14,8,[2]
7122,8,19,14,6,[0]
7123,10,17,14,4,[0]
7124,12,15,14,2,[1]
7125,14,14,14,0,[3]
7126,2,15,14,12,[5]
7127,4,18,14,10,[5]
7128,6,21,14,8,[0]
7129,8,19,14,6,[2]
7130,10,19,14,4,[2]
7131,12,19,14,2,[3]
7132,14,20,14,0,[3]
7133,2,21,14,12,[4]
7134,4,23,14,10,[5]
7135,6,26,14,8,[1]
7136,8,25,14,6,[0]
7137,10,23,14,4,[0]
7138,12,21,14,2,[4]
7139,14,23,14,0,[2]
7140,1,0,14,13,[5]
7141,3,3,14,11,[1]
7142,5,2,14,9,[0]
7143,7,0,14,7,[0]
7144,8,0,14,6,[2]
7145,9,0,14,5,[5]
7146,11,3,14,3,[0]
7147,2,1,14,12,[0]
7148,4,0,14,10,[2]
7149,5,0,14,9,[0]
7150,6,0,14,8,[4]
7151,7,2,14,7,[0]
7152,9,0,14,5,[1]
7153,11,0,14,3,[2]
7154,1,0,14,13,[1]
7155,3,0,14,11,[3]
7156,4,1,14,10,[2]
7157,6,1,14,8,[1]
7158,8,0,14,6,[0]
7159,9,0,14,5,[5]
7160,10,3,14,4,[4]
7161,2,5,14,12,[2]
7162,4,5,14,10,[5]
7163,6,8,14,8,[2]
7164,8,8,14,6,[4]
7165,10,10,14,4,[2]
7166,12,10,14,2,[3]
7167,14,11,14,0,[5]
7168,2,14,14,12,[0]
7169,4,12,14,10,[2]
7170,6,12,14,8,[1]
7171,8,11,14,6,[4]
7172,10,13,14,4,[5]
7173,12,16,14,2,[2]
7174,14,16,14,0,[3]
7175,2,17,14,12,[3]
7176,4,18,14,10,[4]
7177,6,20,14,8,[1]
7178,8,19,14,6,[3]
7179,10,20,14,4,[5]
7180,12,23,14,2,[3]
7181,14,24,14,0,[5]
7182,2,27,14,12,[1]
7183,4,26,14,10,[2]
7184,6,26,14,8,[2]
7185,8,26,14,6,[0]
7186,10,24,14,4,[2]
7187,12,24,14,2,[2]
7188,14,24,14,0,[0]
7189,2,22,14,12,[1]
7190,4,21,14,10,[1]
7191,6,20,14,8,[2]
7192,8,20,14,6,[4]
7193,10,22,14,4,[2]
7194,12,22,14,2,[4]
7195,14,24,14,0,[2]
7196,2,24,14,12,[2]
7197,4,24,14,10,[5]
7198,6,27,14,8,[5]
7199,8,30,14,6,[2]
7200,10,30,14,4,[2]
7201,12,30,14,2,[5]
7202,14,33,14,0,[1]
7203,2,32,14,12,[5]
7204,4,35,14,10,[1]
7205,6,34,14,8,[4]
7206,8,36,14,6,[1]
7207,10,35,14,4,[0]
7208,12,33,14,2,[0]
7209,14,31,14,0,[4]
7210,2,33,14,12,[0]
7211,4,31,14,10,[5]
7212,6,34,14,8,[2]
7213,8,34,14,6,[4]
7214,10,36,14,4,[3]
7215,12,37,14,2,[3]
7216,14,38,14,0,[2]
7217,2,38,14,12,[5]
7218,4,41,14,10,[3]
7219,6,42,14,8,[3]
7220,8,43,14,6,[4]
7221,10,45,14,4,[4]
7222,12,47,14,2,[2]
7223,14,47,14,0,[3]
7224,2,48,14,12,[3]
7225,4,48,14,10,[2]
7226,6,48,14,8,[4]
7227,8,48,14,6,[2]
7228,10,48,14,4,[4]
7229,12,48,14,2,[4]
7230,14,48,14,0,[3]
7231,2,48,14,12,[5]
7232,4,48,14,10,[3]
7233,6,48,14,8,[2]
7234,8,48,14,6,[5]
7235,10,48,14,4,[0]
7236,12,46,14,2,[2]
7237,14,46,14,0,[3]
7238,2,47,14,12,[4]
7239,4,48,14,10,[3]
7240,6,48,14,8,[0]
7241,8,46,14,6,[5]
7242,10,48,14,4,[4]
7243,12,48,14,2,[2]
7244,14,48,14,0,[1]
7245,1,0,14,13,[5]
7246,3,3,14,11,[4]
7247,5,5,14,9,[4]
7248,7,7,14,7,[5]
7249,9,10,14,5,[0]
7250,11,8,14,3,[0]
7251,13,6,14,1,[5]
7252,2,9,14,12,[0]
7253,4,7,14,10,[1]
7254,6,6,14,8,[0]
7255,8,4,14,6,[0]
7256,10,2,14,4,[5]
7257,12,5,14,2,[0]
7258,14,3,14,0,[1]
7259,2,2,14,12,[1]
7260,4,1,14,10,[0]
7261,6,0,14,8,[0]
7262,6,0,14,8,[0]
7263,6,0,14,8,[0]
7264,6,0,14,8,[5]
7265,7,3,14,7,[4]
7266,2,5,14,12,[3]
7267,4,6,14,10,[2]
7268,6,6,14,8,[3]
7269,8,7,14,6,[1]
7270,10,6,14,4,[4]
7271,12,8,14,2,[1]
7272,14,7,14,0,[1]
7273,2,6,14,12,[4]
7274,4,8,14,10,[5]
7275,6,11,14,8,[1]
7276,8,10,14,6,[4]
7277,10,12,14,4,[0]
7278,12,10,14,2,[1]
7279,14,9,14,0,[4]
7280,2,11,14,12,[0]
7281,4,9,14,10,[2]
7282,6,9,14,8,[3]
7283,8,10,14,6,[2]
7284,10,10,14,4,[3]
7285,12,11,14,2,[0]
7286,14,9,14,0,[2]
7287,2,9,14,12,[1]
7288,4,8,14,10,[3]
7289,6,9,14,8,[4]
7290,8,11,14,6,[5]
7291,10,14,14,4,[1]
7292,12,13,14,2,[0]
7293,14,11,14,0,[1]
7294,2,10,14,12,[5]
7295,4,13,14,10,[0]
7296,6,11,14,8,[5]
7297,8,14,14,6,[5]
7298,10,17,14,4,[3]
7299,12,18,14,2,[3]
7300,14,19,14,0,[2]
7301,2,19,14,12,[5]
7302,4,22,14,10,[0]
7303,6,20,14,8,[0]
7304,8,18,14,6,[0]
7305,10,16,14,4,[2]
7306,12,16,14,2,[0]
7307,14,14,14,0,[0]
7308,2,12,14,12,[2]
